word,score
não gosto,-2.5
não gosto,-2.5
fique intrigado,-2.5
ser estupefato,-2.5
neeeet,-2.5
neule,-2.5
ficar doente,-2.5
desinteressante,-2.5
sem sinceridade,-2.5
está correndo,-2.5
feio,-2.5
inoportunamente,-2.5
errado,-2.5
ridiculamente,-2.5
não faz jus,-2.5
não amado,-2.5
não humano,-2.5
com desaprovação,-2.5
injustificadamente,-2.5
descuidadamente,-2.5
inaceitável,-2.5
indecente,-2.5
nervoso,-2.5
frívola,-2.5
frívola,-2.5
imodesto,-2.5
insano,-2.5
impaciente,-2.5
inadequadamente,-2.5
inexoravelmente,-2.5
nao bom,-2.5
com relutância,-2.5
desonesto,-2.5
imundo,-2.5
impiedosamente,-2.5
deposto,-2.5
nihovat,-2.5
insignificante,-2.5
implorar,-2.5
raiz,-2.5
choramingar,-2.5
para culpar,-2.5
para culpar,-2.5
roubar,-2.5
privar,-2.5
privar,-2.5
obdolbat,-2.5
tolo,-2.5
empobrecimento,-2.5
decapitar,-2.5
ser abatido,-2.5
para perturbar,-2.5
enfraquecer,-2.5
enfraquecer,-2.5
obzharatsya,-2.5
para ser invejado,-2.5
ofender,-2.5
ofender-se,-2.5
ofendido,-2.5
roubar,-2.5
romper,-2.5
cacete,-2.5
para ser enganado,-2.5
para enganar,-2.5
para ser enganado,-2.5
empobrecer,-2.5
para irritar,-2.5
obolvanit,-2.5
fique frustrado,-2.5
oboseretsya,-2.5
mijando,-2.5
aguçar,-2.5
desgraça,-2.5
para carregar,-2.5
carga,-2.5
desgraça,-2.5
censurar,-2.5
atirar,-2.5
limpo,-2.5
viúva,-2.5
atordoar,-2.5
estipular,-2.5
morrendo de fome,-2.5
fique chateado,-2.5
chateado,-2.5
fique chateado,-2.5
ancinho,-2.5
queimar,-2.5
grosso,-2.5
estalo,-2.5
ser tolo,-2.5
estupefato,-2.5
endurecer,-2.5
ficar doente,-2.5
para amargar,-2.5
estar frio,-2.5
ocupar,-2.5
morrer,-2.5
envergonhado,-2.5
olgat,-2.5
oligofilos,-2.5
nuvem,-2.5
nuvem,-2.5
atrasar,-2.5
afligir-se,-2.5
ficar triste,-2.5
ser surpreendido,-2.5
chorar,-2.5
para doutrinar,-2.5
atrasar,-2.5
pegar em armas,-2.5
indiretamente,-2.5
vulgarizar,-2.5
para dar desculpas,-2.5
esvaziamento,-2.5
para inchar,-2.5
ficar bêbado,-2.5
vaia,-2.5
órfão,-2.5
sorriso,-2.5
zombar,-2.5
empobrecimento,-2.5
ficar cego,-2.5
complicando,-2.5
desobedecer,-2.5
briga,-2.5
estupefato,-2.5
para condenar,-2.5
ser condenado,-2.5
condenando,-2.5
para condenar,-2.5
saia,-2.5
para virar,-2.5
para virar,-2.5
expirando,-2.5
otvychit,-2.5
desmame,-2.5
otmazat,-2.5
otmyvatsya,-2.5
marcar para fora,-2.5
morrem,-2.5
rejeitar,-2.5
select,-2.5
vingança,-2.5
estar admirado,-2.5
serviço funerário,-2.5
canta,-2.5
espantar,-2.5
veneno,-2.5
abjure,-2.5
abjure,-2.5
desistir,-2.5
negativamente,-2.5
cortar,-2.5
censurar,-2.5
otsat,-2.5
chupar,-2.5
atirar,-2.5
atirar,-2.5
empurrar para longe,-2.5
arrancar,-2.5
cortar,-2.5
mudo,-2.5
brincar,-2.5
expectoração,-2.5
para ler,-2.5
castigar,-2.5
alienar,-2.5
recuar,-2.5
otshbit,-2.5
spank,-2.5
recuperar,-2.5
recuperar,-2.5
pesador,-2.5
ohat,-2.5
curar,-2.5
suspiro,-2.5
enterrar,-2.5
rouca,-2.5
endurecer,-2.5
estupefato,-2.5
pasmo,-2.5
estar enganado,-2.5
estar enganado,-2.5
erroneamente,-2.5
palit,-2.5
pânico,-2.5
culpa,-2.5
interromper,-2.5
interpretar mal,-2.5
preocupação,-2.5
imitar,-2.5
lutar,-2.5
experimentar,-2.5
para ser experimentado,-2.5
para mudar,-2.5
para beber,-2.5
assustador,-2.5
para ter medo,-2.5
brigar,-2.5
atirar,-2.5
exagere,-2.5
excesso de trabalho,-2.5
escrever,-2.5
empurrar,-2.5
pichalit,-2.5
coisas,-2.5
chorar,-2.5
cuspir,-2.5
cuspir,-2.5
não muito bom,-2.5
flatify,-2.5
achatar,-2.5
chute,-2.5
ter medo,-2.5
batida,-2.5
ter medo,-2.5
desdém,-2.5
tem uma chance,-2.5
para introduzir,-2.5
brigar,-2.5
preocupado,-2.5
dano,-2.5
para zombar,-2.5
morrendo de fome,-2.5
queimar,-2.5
fique animado,-2.5
chorar,-2.5
suprimir,-2.5
significa,-2.5
embeber,-2.5
podnadoest,-2.5
suspeito,-2.5
enviar,-2.5
podpertnut,-2.5
arrelia,-2.5
se masturbar,-2.5
incitar,-2.5
falsificar,-2.5
podtas,-2.5
brincadeira,-2.5
compensar,-2.5
morrer,-2.5
reclamar,-2.5
devorar,-2.5
devorar,-2.5
censurar,-2.5
invejar,-2.5
pozar,-2.5
vergonhosamente,-2.5
foda-se,-2.5
para bater,-2.5
rabisco,-2.5
criticar,-2.5
gritar,-2.5
morder,-2.5
ser muito preguiçoso,-2.5
para ficar calado,-2.5
pomatrossit,-2.5
ficar bravo,-2.5
urinar,-2.5
para sofrer,-2.5
pomjat,-2.5
por favor,-2.5
ficar nervoso,-2.5
ponty,-2.5
pontovatsya,-2.5
se mover,-2.5
pisado,-2.5
estragar tudo,-2.5
censura,-2.5
implorar,-2.5
papagaio,-2.5
doer,-2.5
se machucar,-2.5
a culpa é de,-2.5
açoitamento,-2.5
para repreender,-2.5
esmagar,-2.5
brigar,-2.5
mesquinho,-2.5
vergonha,-2.5
sofrer,-2.5
vergonha,-2.5
incremento,-2.5
satisfazer,-2.5
satisfazer,-2.5
seja paciente,-2.5
potrollit,-2.5
morrer,-2.5
pohmelyatsya,-2.5
se foi,-2.5
poyuzat,-2.5
erradamente,-2.5
traiçoeiramente,-2.5
prejudicado,-2.5
com desdém,-2.5
cometer adultério,-2.5
negligenciado,-2.5
perguntar,-2.5
prosseguir,-2.5
ser saciado,-2.5
trair,-2.5
roubar,-2.5
argumentar,-2.5
encontrar falha,-2.5
estrangular,-2.5
ter um barulho,-2.5
para contemplar,-2.5
terminar,-2.5
coerção,-2.5
forçado,-2.5
assustar,-2.5
inchaço,-2.5
ser ciumento,-2.5
para recuperar,-2.5
vergonha,-2.5
oprimir,-2.5
oprimir,-2.5
ser dejetado,-2.5
pegue,-2.5
lamento,-2.5
matar,-2.5
resmungar,-2.5
ser culpado,-2.5
para gaguejar,-2.5
resmungando,-2.5
prove,-2.5
expulsar,-2.5
para argumentar,-2.5
frio,-2.5
para vegetar,-2.5
perder,-2.5
maldição,-2.5
maldição,-2.5
passar,-2.5
piscar,-2.5
resmungue,-2.5
gritando,-2.5
roubar,-2.5
beber,-2.5
beber,-2.5
derramar lágrimas,-2.5
gemer,-2.5
para protestar,-2.5
contradizer,-2.5
resistir,-2.5
profukat,-2.5
ser tímido,-2.5
escorregar,-2.5
peidar,-2.5
pyzhitsya,-2.5
perfurar,-2.5
tortura,-2.5
fique bêbado,-2.5
bêbado,-2.5
para beber,-2.5
olhar fixo,-2.5
olhando fixamente,-2.5
desperdiçar,-2.5
diluir,-2.5
fique doente,-2.5
ficar animado,-2.5
roubar,-2.5
para ser roubado,-2.5
ficar com raiva,-2.5
esmagar,-2.5
razdolbat,-2.5
para ficar irritado,-2.5
chato,-2.5
irritar,-2.5
irritar,-2.5
pena,-2.5
decompor,-2.5
decompor,-2.5
separando,-2.5
ser separado,-2.5
separado,-2.5
pare de amar,-2.5
fique nervoso,-2.5
desenfreada,-2.5
expor,-2.5
para irritar,-2.5
não gosto,-2.5
arruinando,-2.5
vai falido,-2.5
desapontado,-2.5
vou chorar,-2.5
esquisitice,-2.5
briga,-2.5
destruir,-2.5
ser destruído,-2.5
começou a chorar,-2.5
descrença,-2.5
desoxidar,-2.5
crucificar,-2.5
ser crucificado,-2.5
saldar,-2.5
espantar,-2.5
flor,-2.5
spray,-2.5
crucificar,-2.5
fique com raiva,-2.5
brigar,-2.5
cair,-2.5
para separar,-2.5
frustrante,-2.5
chateado,-2.5
atirar,-2.5
confuso,-2.5
ficar confuso,-2.5
corrompido,-2.5
corrompido,-2.5
atirar,-2.5
desfalque,-2.5
saque,-2.5
zero,-2.5
desmembrar,-2.5
desmembrar,-2.5
com inveja,-2.5
reprimir,-2.5
se aposentar,-2.5
dobre,-2.5
para ler,-2.5
ser tímido,-2.5
criticar,-2.5
rozcharuvannit,-2.5
xingando,-2.5
colapso,-2.5
desmoronar,-2.5
zelosamente,-2.5
abaixo,-2.5
sabotagem,-2.5
para plantar,-2.5
para escapar,-2.5
sbrendit,-2.5
para queimar,-2.5
super seco,-2.5
carne de porco,-2.5
ferozmente,-2.5
bastardo,-2.5
roubar,-2.5
gritando,-2.5
ruína,-2.5
desistir,-2.5
rendição,-2.5
acinzentado,-2.5
atirar,-2.5
queimar,-2.5
comer,-2.5
gritar,-2.5
gritando,-2.5
comprometer,-2.5
entediado,-2.5
ficar cego,-2.5
às cegas,-2.5
pausa,-2.5
pausa,-2.5
sorria,-2.5
a fumble,-2.5
condescendente,-2.5
se divertir,-2.5
copular,-2.5
seduzir,-2.5
mentir,-2.5
seduzir,-2.5
pecado,-2.5
pecado,-2.5
estremecer,-2.5
solovet,-2.5
resistir,-2.5
ninhada,-2.5
fique entediado,-2.5
para enviar,-2.5
solda,-2.5
salvar,-2.5
dedo,-2.5
dedo,-2.5
dedo,-2.5
dedo,-2.5
ficar bêbado,-2.5
cuspir,-2.5
argumentar,-2.5
encolher de ombros,-2.5
gritar,-2.5
brigar,-2.5
briga,-2.5
vômito,-2.5
atirar,-2.5
sangria,-2.5
para atirar,-2.5
espantalho,-2.5
bater,-2.5
sucintamente,-2.5
fofoca,-2.5
convulsivamente,-2.5
barulho,-2.5
cadela,-2.5
sumaidti,-2.5
confuso,-2.5
pelo contrário,-2.5
sentou,-2.5
para decidir,-2.5
fabricar,-2.5
falsificar,-2.5
shavat,-2.5
shlopotat,-2.5
aterrorizar,-2.5
pressione,-2.5
empurrar,-2.5
definhar,-2.5
afogamento,-2.5
torknut,-2.5
veneno,-2.5
estar traumatizado,-2.5
preocupação,-2.5
tratar,-2.5
se mover,-2.5
tryndet,-2.5
ser sem graça,-2.5
estúpido,-2.5
estupidamente,-2.5
para dar uma olhada,-2.5
tour,-2.5
em vão,-2.5
cutucar,-2.5
cutucar,-2.5
lágrima,-2.5
lágrima,-2.5
pesado,-2.5
duro,-2.5
ser morto,-2.5
ter medo,-2.5
evadir,-2.5
roubar,-2.5
desaparecer,-2.5
transportar,-2.5
felony,-2.5
severamente,-2.5
estrangular,-2.5
para bater,-2.5
batendo,-2.5
batendo,-2.5
trabalho,-2.5
scoot,-2.5
comer,-2.5
usurp,-2.5
reprovadoramente,-2.5
censura,-2.5
censura,-2.5
ukurit,-2.5
улгать,-2.5
pegar,-2.5
pegar,-2.5
matar,-2.5
para ser inteligente,-2.5
implorar,-2.5
matar,-2.5
umuchit,-2.5
depreciativo,-2.5
ser destruído,-2.5
ficar bêbado,-2.5
para descansar,-2.5
descansa,-2.5
se levantar,-2.5
para germinar,-2.5
para ser gerado,-2.5
trechos,-2.5
duvidar,-2.5
moer,-2.5
para conseguir,-2.5
cansado,-2.5
desatualizado,-2.5
cansado,-2.5
para ser eliminado,-2.5
para ter medo,-2.5
vergonha,-2.5
agravar,-2.5
agravar,-2.5
agravado,-2.5
esconder,-2.5
tedioso,-2.5
se canse,-2.5
cansar,-2.5
afogam-se,-2.5
inventar,-2.5
sorriso,-2.5
piorar,-2.5
piorar,-2.5
piorar,-2.5
cheirar,-2.5
contusão,-2.5
infringir,-2.5
infringir,-2.5
doer,-2.5
ть,-2.5
falsificar,-2.5
fanaticamente,-2.5
fatal,-2.5
figachit,-2.5
lixo,-2.5
lixo,-2.5
inundação,-2.5
foto,-2.5
ola,-2.5
havat,-2.5
hackear,-2.5
cuspir,-2.5
sebe,-2.5
vangloriar-se de,-2.5
estar doente,-2.5
para falar,-2.5
trapacear,-2.5
frio a sangue,-2.5
esmagar,-2.5
ficar sem esperança,-2.5
carranca,-2.5
carranca,-2.5
sombrio,-2.5
hmyknut,-2.5
choramingar,-2.5
mancando,-2.5
morder,-2.5
mastigando,-2.5
porra,-2.5
espirro,-2.5
óculos de tilintar,-2.5
ser tolo,-2.5
ser tolo,-2.5
a ser tomado,-2.5
tímido,-2.5
shabashit,-2.5
para crescer tolo,-2.5
sharytsya,-2.5
arremessar,-2.5
arremessar,-2.5
atirar,-2.5
lã,-2.5
shmalit,-2.5
shmonat,-2.5
arremesso,-2.5
choque,-2.5
choque,-2.5
para multa,-2.5
pivô,-2.5
evacuar,-2.5
extras,-2.5
yuzatsya,-2.5
gritando,-2.5
yakat,-2.5
aplaudo,2.5
apetitoso,2.5
mimar,2.5
imensamente,2.5
com cuidado,2.5
implicitamente,2.5
obrigado,2.5
para ficar bem,2.5
para promover,2.5
cheirar,2.5
abençoado,2.5
brilhar,2.5
para abençoar,2.5
divinamente,2.5
idolatrar,2.5
anime-se,2.5
alegremente,2.5
juro,2.5
excite,2.5
inspire,2.5
educadamente,2.5
carregar,2.5
majestosamente,2.5
majestosamente,2.5
para ampliar,2.5
casar,2.5
verifique,2.5
acredito,2.5
anime-se,2.5
virtuosamente,2.5
apaixone-se,2.5
se apaixonar,2.5
apaixone-se,2.5
se apaixonar,2.5
para atender,2.5
ouça,2.5
obrigado,2.5
exaltar,2.5
exaltar,2.5
aumento,2.5
devolver,2.5
para pagar,2.5
amor,2.5
para recompensar,2.5
recompensa,2.5
recompensado,2.5
revive,2.5
inspire,2.5
inspire,2.5
incorporar,2.5
subir novamente,2.5
canto,2.5
cantar,2.5
acima de,2.5
para impressionar,2.5
impressionar,2.5
ficar impressionado,2.5
para impressionar,2.5
sem falta,2.5
interceder,2.5
para ganhar,2.5
vantajosamente,2.5
ganhar,2.5
harmonizar,2.5
harmonizar,2.5
garno,2.5
engenhosamente,2.5
heroicamente,2.5
heroicamente,2.5
suavemente,2.5
cacarejo,2.5
orgulhosamente,2.5
dar,2.5
para dar,2.5
presente,2.5
concessão,2.5
delicadamente,2.5
ousar,2.5
jiacovat,2.5
maravilha,2.5
alcançar,2.5
valentemente,2.5
de boa fé,2.5
profundamente,2.5
confidentemente,2.5
confiança,2.5
com confiança,2.5
confiança,2.5
negociar,2.5
para bater,2.5
acalentar,2.5
alcançar,2.5
digno,2.5
inteligivelmente,2.5
ser amigos,2.5
brincando,2.5
espiritualmente,2.5
mentalmente,2.5
diácono,2.5
arrependimento,2.5
acelerar,2.5
para divertir,2.5
se divertindo,2.5
tome cuidado,2.5
com cuidado,2.5
flertar,2.5
intriga,2.5
sonhar,2.5
pairar,2.5
merece,2.5
merece,2.5
rir,2.5
timidamente,2.5
interceder,2.5
quiver,2.5
zatusit,2.5
rir,2.5
para encantar,2.5
encantar,2.5
ser saudável,2.5
notavelmente,2.5
idealmente,2.5
desculpe-me,2.5
curar,2.5
não gostar,2.5
não gostar,2.5
mimar,2.5
abundam,2.5
surpreenda-se,2.5
incrível,2.5
requintadamente,2.5
graciosamente,2.5
impor,2.5
erradicar,2.5
resgatar,2.5
para corrigir,2.5
curar,2.5
colorida,2.5
comicamente,2.5
comicamente,2.5
lindo,2.5
flaunt,2.5
colorida,2.5
humildemente,2.5
legal,2.5
culturalmente,2.5
maldição,2.5
amor,2.5
se dar bem,2.5
ser preguiçoso,2.5
lapulit,2.5
acalentar,2.5
chumbo,2.5
liricamente,2.5
contemplar,2.5
beijar,2.5
beijar,2.5
lealdade,2.5
lambendo,2.5
ser amado,2.5
mamahotat,2.5
acenar,2.5
medir,2.5
sonho,2.5
para animar,2.5
perdão,2.5
fazer a paz,2.5
colocar,2.5
pacificamente,2.5
para enganar,2.5
sabiamente,2.5
fumble,2.5
ronronar,2.5
ronronar,2.5
suavemente,2.5
embriagado,2.5
espero que,2.5
para zombar,2.5
zombeteiramente,2.5
rir,2.5
sonhar,2.5
para louvar,2.5
franqueza,2.5
extraordinariamente,2.5
enviar,2.5
normalize,2.5
desanimado,2.5
enobrecer,2.5
refinar,2.5
facilitar,2.5
para aproveitar,2.5
esperançoso,2.5
espero que,2.5
abraço,2.5
enriquecer,2.5
elogio,2.5
deificar,2.5
idolatrar,2.5
seduzindo,2.5
para quebrar,2.5
venha para os seus sentidos,2.5
rir,2.5
obrigatório,2.5
conceder,2.5
para dar,2.5
aprove,2.5
aprove,2.5
inspirar,2.5
revive,2.5
revive,2.5
iluminar,2.5
para dourar,2.5
oklematsya,2.5
cultivar,2.5
patronize,2.5
vem a meus sentidos,2.5
para justificar,2.5
intoxicante,2.5
deslumbrantemente,2.5
sossegar,2.5
ousar,2.5
ousar,2.5
bravamente,2.5
relaxe,2.5
recozimento,2.5
recozimento,2.5
dançar,2.5
puxando para trás,2.5
a ser desenhado,2.5
rir,2.5
para chegar a,2.5
incrivelmente,2.5
para dar,2.5
supera,2.5
cativar,2.5
proveitosamente,2.5
plyusovat,2.5
dançar,2.5
mimado,2.5
delicie-se com,2.5
sorte,2.5
enviar,2.5
presente,2.5
elogio,2.5
pin up,2.5
podkolot,2.5
befit,2.5
faça amigos,2.5
brincar,2.5
brincar com uma piada,2.5
brincadeira,2.5
divirta-se,2.5
tome cuidado,2.5
rolo,2.5
arrepender-se,2.5
patronizingly,2.5
patronize,2.5
tomar uma bebida,2.5
se dar bem,2.5
comer,2.5
sinta-se melhor,2.5
confiar em,2.5
amigavelmente,2.5
medir,2.5
sonho,2.5
conciliar,2.5
maquiagem,2.5
ajuda,2.5
ajuda,2.5
absorver,2.5
para incentivar,2.5
ser encorajado,2.5
poprikalyvatsya,2.5
por favor,2.5
divirta-se,2.5
brincadeira,2.5
neighing,2.5
risada,2.5
rir,2.5
dê uma boa risada,2.5
simpatizar,2.5
dançar,2.5
divirta-se,2.5
para divertir,2.5
afago,2.5
agitar,2.5
sair,2.5
sair,2.5
crescer mais sábio,2.5
sonhar,2.5
sussurro,2.5
para ser mais bonito,2.5
rir,2.5
beijar,2.5
honra,2.5
respeitosamente,2.5
honrar,2.5
sentir,2.5
brincar,2.5
piada,2.5
reposição,2.5
cócegas,2.5
justiça,2.5
para ser comemorado,2.5
supera,2.5
extol,2.5
exceder,2.5
antecipar,2.5
evitar,2.5
antecipar,2.5
se curvar,2.5
para enganar,2.5
para ser transformado,2.5
gloriosamente,2.5
faça bem,2.5
excel,2.5
simpático,2.5
saudado,2.5
dê uma olhada,2.5
pin up,2.5
pin up,2.5
pin,2.5
ser tocado,2.5
diligentemente,2.5
conciliar,2.5
ser reconciliado,2.5
trevo,2.5
dançar,2.5
prettify,2.5
aceitar,2.5
proclamar,2.5
penetre,2.5
prosasyat,2.5
para se tornar famoso,2.5
glorificando,2.5
glorifique,2.5
engenhosamente,2.5
perdoe,2.5
para ficar satisfeito,2.5
brilhante,2.5
fique rico,2.5
descontrair,2.5
divertido,2.5
entreter,2.5
divirta-se,2.5
provocar,2.5
sonho,2.5
razrilit,2.5
sabiamente,2.5
arrepender-se,2.5
arrepender-se,2.5
para mover,2.5
ser tocado,2.5
desatou a rir,2.5
flor,2.5
florescer,2.5
beijar,2.5
para ser movido,2.5
ser generoso,2.5
brincadeira,2.5
respeito,2.5
neigh,2.5
auto-afirmação,2.5
salvar,2.5
para ser realizado,2.5
sagrado,2.5
tornar-se amigos,2.5
tenha pena,2.5
simpatizar,2.5
bonito,2.5
brilhar,2.5
fabulosamente,2.5
dobrável,2.5
ilumine acima,2.5
para expressar,2.5
ser modesto,2.5
louvor,2.5
ser famoso,2.5
glorificar,2.5
rir,2.5
embaraçado,2.5
ser envergonhado,2.5
amolecer,2.5
ser tentado,2.5
melhorar,2.5
conceber,2.5
criar,2.5
compassivo,2.5
simpaticamente,2.5
decadência,2.5
salvar,2.5
salvar,2.5
ser salvo,2.5
para unir,2.5
rally,2.5
rally,2.5
razoavelmente,2.5
elegante,2.5
firmemente,2.5
apaixonadamente,2.5
suprimir,2.5
lisp,2.5
talentoso,2.5
dançar,2.5
criativamente,2.5
pacientemente,2.5
para consolar,2.5
inteligente,2.5
languidamente,2.5
tremer,2.5
tusit,2.5
sair,2.5
saindo,2.5
com cuidado,2.5
a calma,2.5
respeitado,2.5
respeito,2.5
perpetuar,2.5
com confiança,2.5
acredito,2.5
entusiasticamente,2.5
por favor,2.5
malhar,2.5
surpreenda-se,2.5
surpresa,2.5
conheça,2.5
conheça,2.5
ser concedido,2.5
obtenha,2.5
decorar,2.5
resolver,2.5
melhorar,2.5
melhorar,2.5
amar,2.5
amar,2.5
pio,2.5
diminuir,2.5
pertinentemente,2.5
propiciar,2.5
inteligente,2.5
inteligentemente,2.5
puré,2.5
umurit,2.5
implorar,2.5
apressar,2.5
zelosamente,2.5
deleite,2.5
serviço,2.5
sorriso,2.5
sorriso,2.5
com sucesso,2.5
calmante,2.5
acalme-se,2.5
conforto,2.5
conforto,2.5
conforto,2.5
conforto,2.5
sofisticação,2.5
para louvar,2.5
sair,2.5
para sobreviver,2.5
fantasiar,2.5
fantasticamente,2.5
fenomenalmente,2.5
flertar,2.5
para se orgulhar,2.5
risadinha,2.5
risadinha,2.5
elegante,2.5
bem,2.5
hohmit,2.5
hoho,2.5
kingly,2.5
beijar,2.5
trapaça,2.5
honrar,2.5
batendo,2.5
beijoca,2.5
honra,2.5
sentir,2.5
safado,2.5
shikit,2.5
brincando,2.5
brincando,2.5
reposição,2.5
schastlivitya,2.5
exibindo,2.5
generosamente,2.5
elegantemente,2.5
erótico,2.5
esteticamente,2.5
efetivamente,2.5
humor,2.5
ordenadamente,5
angelski,5
anedota,5
baldete,5
impecavelmente,5
na perfeição,5
pregue o evangelho,5
para favorecer,5
reverentemente,5
reverência,5
obrigado,5
prosperar,5
graciosamente,5
com segurança,5
favoravelmente,5
para favorecer,5
nobremente,5
favoravelmente,5
abençoe,5
abençoe,5
abençoe,5
gentilmente,5
caridade,5
beneficamente,5
felizmente,5
felicidade,5
brilhantemente,5
alegria,5
divinamente,5
fraternizar,5
inspirar,5
inspirar,5
inspirar,5
inspirar,5
ótimo,5
alegria,5
para divertir,5
divirta-se,5
divertido,5
delicioso,5
apaixonar-se,5
apaixonado,5
apaixonar-se,5
para se alegrar,5
amar,5
alegrai-vos,5
inspirar,5
glorificar,5
para admirar,5
com entusiasmo,5
triunfo,5
louvor,5
para louvar,5
para encantar,5
admire,5
admire,5
para admirar,5
vencer,5
sonhar,5
humanamente,5
conceder,5
surpreendentemente,5
ser gentil,5
bom,5
bem-humorado,5
bom,5
amizade,5
simpático,5
amigavelmente,5
aplaudo,5
para divertir,5
enfeitiçando,5
enfeitiçando,5
enfeitiçado,5
fervorosamente,5
zalikat,5
admirando,5
ótimo,5
rir,5
respeitar,5
respeitar,5
sorria,5
zafrendit,5
pegar,5
para beijar,5
ola,5
divertidamente,5
divertidamente,5
surpreendentemente,5
para surpreender,5
sinceramente,5
kayfovat,5
legal,5
trunfo,5
paquera,5
confortável,5
linda,5
se dar bem,5
ser preguiçoso,5
como,5
carícia,5
carícia,5
carinhosamente,5
para escalar,5
alegrai-vos,5
gentilmente,5
admire,5
amorosamente,5
amando,5
sonhando,5
querida,5
bom,5
piedosamente,5
bem feito,5
bem,5
recompensa,5
para admirar,5
alegrai-vos,5
aproveite,5
aproveite,5
naslozhdatsya,5
luxuriar,5
para ser concurso,5
delicadamente,5
incomparavelmente,5
por favor,5
carícia,5
abraço,5
afago,5
abraço,5
incentivar,5
adoro,5
para agradar,5
alegrai-vos,5
conceder,5
com aprovação,5
espiritualize,5
espirituoso,5
fazer feliz,5
agradecendo,5
excelente,5
para comemorar,5
gratificante,5
rindo,5
para encantar,5
encantador,5
fascinado,5
vencer,5
vencer,5
obrigado,5
anime-se,5
divirta-se,5
divirta-se,5
alegria,5
fazer amigos,5
desinteressado,5
divirta-se,5
parabéns,5
parabéns,5
positivamente,5
poaykat,5
apaixonar-se,5
apaixonar-se,5
para admirar,5
perdão,5
gostei,5
incentivar,5
por favor,5
alegrai-vos,5
surpreendentemente,5
dê uma boa risada,5
sorte,5
divertido,5
incrível,5
sorria,5
flertar,5
louvor,5
louvável,5
beijo,5
honrado,5
comemore,5
excelente,5
fielmente,5
antecipar,5
perfeitamente,5
encantadoramente,5
atraente,5
para prigolubit,5
para acariciar,5
glorificando,5
florescer,5
por favor,5
alegrai-vos,5
cordialmente,5
alegria,5
divirta-se,5
razumnet,5
posição,5
faça rir,5
dê uma risada,5
para louvar,5
romântico,5
luxuosamente,5
aplaudindo,5
cardio,5
bom,5
docemente,5
doce,5
saborear,5
risada,5
faça engraçado,5
engraçado,5
risada,5
ter misericórdia,5
empatia,5
simpatizar,5
sentir,5
felizmente,5
solenemente,5
comemore,5
agradável,5
respeito,5
respeito,5
decorar,5
decoração,5
sorriso,5
ser tocado,5
para ser movido,5
afetuosamente,5
ser tocado,5
ser tocado,5
pacificar,5
pacificar,5
para acalmar,5
udakanitsya,5
requintadamente,5
frendite,5
para louvar,5
aliciamento,5
ser horrível,5
risada,5
bravamente,5
beijando,5
encantadora,5
maravilhoso 5
milagrosamente,5
lindo,5
brincando,5
cadelas,-5
bunda,-3
prostituta,-5
fodido,-5
pau,-5
imbecil,-5
bastardo,-5
besteira,-5
pau,-5
vagabunda,-5
bichano,-5
lixo,-5
cadela,-5
porcaria,-5
imbecil -5
espião,-5
viado,-5
merda,-5
para confundir -5
sacanagem,-5
porcaria,-5
xixi,-2
peido,-5
agitar -5
fazer sexo,-5
parafusar,-5
pederastia,-5
mijando,-5
pau,-5
mijando,-5
porra -5
espertinho,-5
mijo,-5
bichano,-5
urinar,-5
desordem,-5
pau,-5
pressione,-5
masturbar-se,-5
chupar,-5
pederastico,-5
assimilar,-5
repulsa,-5
furtos,-5
chamada de lama,-5
filho da puta,-5
pináculo,-5
comendo,-5
parafusar,-5
porra,-5
